Uix image,Uix image_link,Videotitle link,Videotitle link_link,Todaamatem link,Todaamatem link_link,Timestamp value
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=_yTnGxYoTf4&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=26,Me Salva! INT26 - Integração por Partes: u.dv - Exercício Resolvido,https://www.youtube.com/watch?v=_yTnGxYoTf4&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=26,Me Salva!,https://www.youtube.com/user/migandorffy,8:26
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=3vmbJTJRcrs&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=27,Me Salva! INT27 - Integração por Partes: u.dv - Exemplo com repetição,https://www.youtube.com/watch?v=3vmbJTJRcrs&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=27,Me Salva!,https://www.youtube.com/user/migandorffy,9:26
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=TKd-HEmLWVU&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=28,Me Salva! INT28 - Integrais Trigonométricas: Revisão de propriedades importantes,https://www.youtube.com/watch?v=TKd-HEmLWVU&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=28,Me Salva!,https://www.youtube.com/user/migandorffy,6:58
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=fN73PekIAxc&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=29,Me Salva! INT29 - Integrais Trigonométricas - Produto de Senos e Cossenos I,https://www.youtube.com/watch?v=fN73PekIAxc&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=29,Me Salva!,https://www.youtube.com/user/migandorffy,7:49
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=qRioOi5LqoI&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=30,Me Salva! INT30 - Integrais Trigonométricas - Produto de Senos e Cossenos II,https://www.youtube.com/watch?v=qRioOi5LqoI&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=30,Me Salva!,https://www.youtube.com/user/migandorffy,12:37
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=usqLiyZw-Yw&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=31,Me Salva! INT31 - Integrais Trigonométricas: Produto de tangentes e secantes,https://www.youtube.com/watch?v=usqLiyZw-Yw&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=31,Me Salva!,https://www.youtube.com/user/migandorffy,6:35
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=BJVbKJ5oOdk&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=32,Me Salva! INT32 - Integrais Trigonométricas: Exercício Resolvido 1,https://www.youtube.com/watch?v=BJVbKJ5oOdk&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=32,Me Salva!,https://www.youtube.com/user/migandorffy,4:53
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=MnXjlgCqc0U&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=33,Me Salva! INT33 - Integrais Trigonométricas: Exercício Resolvido 2,https://www.youtube.com/watch?v=MnXjlgCqc0U&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=33,Me Salva!,https://www.youtube.com/user/migandorffy,5:55
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=mrgMVfYMOzE&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=34,Me Salva! INT34 - Integral por Substituição Trigonométrica em 3 passos,https://www.youtube.com/watch?v=mrgMVfYMOzE&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=34,Me Salva!,https://www.youtube.com/user/migandorffy,3:43
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=p-2CHdGxFeM&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=35,Me Salva! INT35 - Integral por Substituição Trigonométrica: Passo 1 e 2,https://www.youtube.com/watch?v=p-2CHdGxFeM&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=35,Me Salva!,https://www.youtube.com/user/migandorffy,8:13
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=7ZNQTOo9jeY&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=36,Me Salva! INT36 - Integral por Substituição Trigonométrica: Passo 3,https://www.youtube.com/watch?v=7ZNQTOo9jeY&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=36,Me Salva!,https://www.youtube.com/user/migandorffy,8:42
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=SmRFc9c58XU&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=37,Me Salva! INT37 - Integral por Frações Parciais: Parte 1,https://www.youtube.com/watch?v=SmRFc9c58XU&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=37,Me Salva!,https://www.youtube.com/user/migandorffy,14:07
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=LbFpmJ_4kfI&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=38,Me Salva! INT38 - Integral por Frações Parciais: Parte 2,https://www.youtube.com/watch?v=LbFpmJ_4kfI&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=38,Me Salva!,https://www.youtube.com/user/migandorffy,4:12
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=O2vOTOvKLdc&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=39,Me Salva! INT39 - Integral por Frações Parciais com fator irredutível,https://www.youtube.com/watch?v=O2vOTOvKLdc&list=PLf1lowbdbFIAGzFSFAB-MRrXgJKV-YAHc&index=39,Me Salva!,https://www.youtube.com/user/migandorffy,12:03
https://i.ytimg.com/vi/j9jjZHFasYE/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=3zIk-dIWXtGgys1fC83Blu53_pw,https://www.youtube.com/watch?v=j9jjZHFasYE&index=1&list=PL67473CC34F0CC698,Me Salva! DEP01 - Introdução as Derivadas Parciais,https://www.youtube.com/watch?v=j9jjZHFasYE&index=1&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,6:21
https://i.ytimg.com/vi/bTXco9OwefI/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=JSEiE2r_Rk-JGYXOO8apP5qjQes,https://www.youtube.com/watch?v=bTXco9OwefI&index=2&list=PL67473CC34F0CC698,Me Salva! DEP02 - Notação das Derivadas Parciais,https://www.youtube.com/watch?v=bTXco9OwefI&index=2&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,4:11
https://i.ytimg.com/vi/Thl0Mrru7aU/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=yZh33tRVU_D7UjG7M-N2ZEdiDuc,https://www.youtube.com/watch?v=Thl0Mrru7aU&index=3&list=PL67473CC34F0CC698,Me Salva! DEP03 - Abstração gráfica das derivadas parciais,https://www.youtube.com/watch?v=Thl0Mrru7aU&index=3&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,8:02
https://i.ytimg.com/vi/fUcS2dByySo/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=iC45I8LYu7wB5PgoCC-cQss0aog,https://www.youtube.com/watch?v=fUcS2dByySo&index=4&list=PL67473CC34F0CC698,"Me Salva! DEP04 - Regra da Cadeia para Derivadas Parciais, método da ""arvorezinha""",https://www.youtube.com/watch?v=fUcS2dByySo&index=4&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,7:48
https://i.ytimg.com/vi/uf4madzNjAw/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=8K1BxyrPj6MYP5rqdFYyrxdt0ps,https://www.youtube.com/watch?v=uf4madzNjAw&index=5&list=PL67473CC34F0CC698,"Me Salva! DEP05 - Regra da Cadeia para Derivadas Parciais, exemplo 1",https://www.youtube.com/watch?v=uf4madzNjAw&index=5&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,8:15
https://i.ytimg.com/vi/EZkQZdx6t58/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=LU4IrRN2oxJfV4PQjvjQtKAM8Mo,https://www.youtube.com/watch?v=EZkQZdx6t58&index=6&list=PL67473CC34F0CC698,Me Salva! DEP06 - Derivadas Parciais de Segunda Ordem Mistas,https://www.youtube.com/watch?v=EZkQZdx6t58&index=6&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,6:36
https://i.ytimg.com/vi/l84cmUOtwnQ/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=SCoP0oDqmrJej6XmUtMG-kWqnbA,https://www.youtube.com/watch?v=l84cmUOtwnQ&index=7&list=PL67473CC34F0CC698,Me Salva! DEP07 - Derivadas Direcionais,https://www.youtube.com/watch?v=l84cmUOtwnQ&index=7&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,4:11
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=md3Q22nAqrE&index=8&list=PL67473CC34F0CC698,Me Salva! DEP08 - Derivadas Direcionais Exemplo 1 - Função de 2 variáveis,https://www.youtube.com/watch?v=md3Q22nAqrE&index=8&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,9:01
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=AqGhCI13ymM&index=9&list=PL67473CC34F0CC698,Me Salva! DEP09 - Derivadas Direcionais - Exemplo com 3 variáveis,https://www.youtube.com/watch?v=AqGhCI13ymM&index=9&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,9:12
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=PUOD_yP7ArE&index=10&list=PL67473CC34F0CC698,Me Salva! DEP10 - Equação do Plano Tangente,https://www.youtube.com/watch?v=PUOD_yP7ArE&index=10&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,6:04
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=VDcO4PrOEUk&index=11&list=PL67473CC34F0CC698,"Me Salva! DEP11 - Plano tangente a uma função de duas variáveis, Exemplo 1",https://www.youtube.com/watch?v=VDcO4PrOEUk&index=11&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,4:56
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=ojzpWildky0&index=12&list=PL67473CC34F0CC698,"Me Salva! DEP12 - Plano tangente a uma função de 3 variáveis, Exemplo 2",https://www.youtube.com/watch?v=ojzpWildky0&index=12&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,5:31
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=JphpwL7PAKc&index=13&list=PL67473CC34F0CC698,Me Salva! DEP13 - Vetor Gradiente,https://www.youtube.com/watch?v=JphpwL7PAKc&index=13&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,6:55
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=3oGj0pTddgE&index=14&list=PL67473CC34F0CC698,Me Salva! DEP14 - Vetor Gradiente - Exemplo 1,https://www.youtube.com/watch?v=3oGj0pTddgE&index=14&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,7:18
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=SAJdnIcVrvA&index=15&list=PL67473CC34F0CC698,Me Salva! DEP15 - Vetor Gradiente - Exemplo 2,https://www.youtube.com/watch?v=SAJdnIcVrvA&index=15&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,8:43
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=mWsgokqePqE&index=16&list=PL67473CC34F0CC698,Me Salva! DEP16 - Equações paramétricas da reta,https://www.youtube.com/watch?v=mWsgokqePqE&index=16&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,4:26
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=N0sPWetnFOY&index=17&list=PL67473CC34F0CC698,Me Salva! DEP17 - Equações Paramétricas da Reta - Aula de Exemplos 1,https://www.youtube.com/watch?v=N0sPWetnFOY&index=17&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,6:11
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=I-UfTatEDdg&index=18&list=PL67473CC34F0CC698,"Me Salva! DEP18 - Equações paramétricas da Reta, Aula de Exemplos 2",https://www.youtube.com/watch?v=I-UfTatEDdg&index=18&list=PL67473CC34F0CC698,Me Salva!,https://www.youtube.com/user/migandorffy,4:19
https://i.ytimg.com/vi/mFsgx121c_Y/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=CgQ5chrJaN5XRghZ30REhNB_CMc,https://www.youtube.com/watch?v=mFsgx121c_Y&index=1&list=PL747B23B2DAF9479B,Me Salva! ITD01 - Introdução as integrais duplas,https://www.youtube.com/watch?v=mFsgx121c_Y&index=1&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,7:17
https://i.ytimg.com/vi/Sx8aITwC21g/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=ZNBQbcutrgMU6QCiVXff6P2joBI,https://www.youtube.com/watch?v=Sx8aITwC21g&index=2&list=PL747B23B2DAF9479B,"Me Salva! ITD02 - Integral Dupla - Regiões não retangulares, Tipo 1 e 2",https://www.youtube.com/watch?v=Sx8aITwC21g&index=2&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,8:33
https://i.ytimg.com/vi/SuvnRBajSTc/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=fcREL0pHEX7wFsJ4jjhw7ovexHk,https://www.youtube.com/watch?v=SuvnRBajSTc&index=3&list=PL747B23B2DAF9479B,Me Salva! ITD03 - Integral Dupla - Regiões não retangulares Exemplo 1,https://www.youtube.com/watch?v=SuvnRBajSTc&index=3&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,10:45
https://i.ytimg.com/vi/WYIGsKwXRA0/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=EOIFu_M1mX_sGJPFIeOkkbsURK0,https://www.youtube.com/watch?v=WYIGsKwXRA0&index=4&list=PL747B23B2DAF9479B,Me Salva! ITD04 - Integral Dupla iterada - Invertendo os limites de integração exemplo 1,https://www.youtube.com/watch?v=WYIGsKwXRA0&index=4&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,12:04
https://i.ytimg.com/vi/yeotdU75qJU/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=7b5To_Jp44gKp27s9fG6mlVGAso,https://www.youtube.com/watch?v=yeotdU75qJU&index=5&list=PL747B23B2DAF9479B,Me Salva! ITD05 - Integral Dupla iterada - Invertendo os limites de integração exemplo 2,https://www.youtube.com/watch?v=yeotdU75qJU&index=5&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,12:33
https://i.ytimg.com/vi/dg8c5fVW9ww/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=fd3L2lXS_adw5DZlwZAWki7zB_4,https://www.youtube.com/watch?v=dg8c5fVW9ww&index=6&list=PL747B23B2DAF9479B,Me Salva! ITD06 - Integral Dupla iterada - Invertendo os limites de integração exemplo 3,https://www.youtube.com/watch?v=dg8c5fVW9ww&index=6&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,10:11
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=2nFRQnmgS48&index=7&list=PL747B23B2DAF9479B,Me Salva! ITD07 - Integral Dupla - Coordenadas polares exemplo 1,https://www.youtube.com/watch?v=2nFRQnmgS48&index=7&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,11:19
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=URvis7bHErw&index=8&list=PL747B23B2DAF9479B,Me Salva! ITD08 - Integral Dupla - Coordenadas polares exemplo 2,https://www.youtube.com/watch?v=URvis7bHErw&index=8&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,8:25
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=XFGEsZoKvJA&index=9&list=PL747B23B2DAF9479B,Me Salva! ITT01 - Integral Tripla - Introdução,https://www.youtube.com/watch?v=XFGEsZoKvJA&index=9&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,8:22
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=fUshjuYHVls&index=10&list=PL747B23B2DAF9479B,Me Salva! ITT02 - Integral Tripla - Propriedades,https://www.youtube.com/watch?v=fUshjuYHVls&index=10&list=PL747B23B2DAF9479B,Me Salva!,https://www.youtube.com/user/migandorffy,9:07
https://i.ytimg.com/vi/mQSVKCmeAQE/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=SBSZLy5XEAQOLiuxoo4e-ehUtmA,https://www.youtube.com/watch?v=mQSVKCmeAQE&index=1&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER01 - Introdução a derivada: retas tangentes,https://www.youtube.com/watch?v=mQSVKCmeAQE&index=1&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,12:29
https://i.ytimg.com/vi/OONLu0WnmkQ/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=eIBKO1SMnwdNr2Jajyerjf8UaRA,https://www.youtube.com/watch?v=OONLu0WnmkQ&index=2&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER02 - Definição da função derivada,https://www.youtube.com/watch?v=OONLu0WnmkQ&index=2&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,7:04
https://i.ytimg.com/vi/Q68GFsjDpKk/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=34oAzzEndg39TMhe2_uH7vPW32U,https://www.youtube.com/watch?v=Q68GFsjDpKk&index=3&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER03 - Calculando derivadas pela definição de limites - Exemplo 1,https://www.youtube.com/watch?v=Q68GFsjDpKk&index=3&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,4:59
https://i.ytimg.com/vi/BVc522nigOc/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=Sk8DtXjr4x5Ic9Pwuy9muirWtYI,https://www.youtube.com/watch?v=BVc522nigOc&index=4&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER04 - Diferenciabilidade,https://www.youtube.com/watch?v=BVc522nigOc&index=4&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,5:37
https://i.ytimg.com/vi/b13wAgjLUTA/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=RNyPf7N7D4-3woEB6mftVHsyQmM,https://www.youtube.com/watch?v=b13wAgjLUTA&index=5&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER05 - Derivadas de constantes e potências de x,https://www.youtube.com/watch?v=b13wAgjLUTA&index=5&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,4:29
https://i.ytimg.com/vi/4O8KFBRitpE/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=ZrF3VXdAEsTX99qv6m8GDFXgcOc,https://www.youtube.com/watch?v=4O8KFBRitpE&index=6&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER06 - Tabela resumo das derivadas mais importantes,https://www.youtube.com/watch?v=4O8KFBRitpE&index=6&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,9:40
https://i.ytimg.com/vi/_D-uMQO_-lY/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=Qva7xWk5wpsHD3mInhk-vOag_JQ,https://www.youtube.com/watch?v=_D-uMQO_-lY&index=7&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER07 - Propriedades: derivadas de somas e subtrações,https://www.youtube.com/watch?v=_D-uMQO_-lY&index=7&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,4:06
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=BhLkm7o6zkI&index=8&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER08 - Regra do produto para derivadas,https://www.youtube.com/watch?v=BhLkm7o6zkI&index=8&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,5:38
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=1YHtRtSv6w4&index=9&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER09 - Regra do quociente para derivadas,https://www.youtube.com/watch?v=1YHtRtSv6w4&index=9&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,3:35
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=B6-BOjQ5Yb8&index=10&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER10 - Regra da cadeia,https://www.youtube.com/watch?v=B6-BOjQ5Yb8&index=10&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,8:11
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=B3qohGJSDdQ&index=11&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER11 - Regra da cadeia pelo Método Ninja!,https://www.youtube.com/watch?v=B3qohGJSDdQ&index=11&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,9:16
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=XHjRf2Mped8&index=12&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER12 - Diferenciação (ou derivação) implícita,https://www.youtube.com/watch?v=XHjRf2Mped8&index=12&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,9:09
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=2Hha5WBZOjA&index=13&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER13 - Taxas relacionadas,https://www.youtube.com/watch?v=2Hha5WBZOjA&index=13&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,10:48
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=UC0BZoGybEY&index=14&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER14 - Derivada primeira,https://www.youtube.com/watch?v=UC0BZoGybEY&index=14&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,10:13
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=qb8fO9udclo&index=15&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER15 - Máximos e mínimos relativos,https://www.youtube.com/watch?v=qb8fO9udclo&index=15&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,10:00
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=ayHI8LuZGuU&index=16&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER16 - Máximos e mínimos relativos - Exemplo I,https://www.youtube.com/watch?v=ayHI8LuZGuU&index=16&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,8:46
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=feq19AaD00I&index=17&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER17 - Máximos e mínimos: exemplo com modelagem,https://www.youtube.com/watch?v=feq19AaD00I&index=17&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,10:58
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=rg6rROw0BH4&index=18&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER18 - Derivada Segunda,https://www.youtube.com/watch?v=rg6rROw0BH4&index=18&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,8:35
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=WBJZqD0gvGc&index=19&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva! DER19 - Super aula de derivadas - Tabela resumo da derivada primeira e segunda,https://www.youtube.com/watch?v=WBJZqD0gvGc&index=19&list=PLf1lowbdbFIAURvpD8Qy8PqwrMjwx0N64,Me Salva!,https://www.youtube.com/user/migandorffy,9:34
